Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
84252,27973,Male,Loyal Customer,47,Personal Travel,Eco Plus,1616,2,5,2,1,3,2,3,3,3,5,5,5,4,3,0,20.0,neutral or dissatisfied
97565,43019,Male,Loyal Customer,55,Business travel,Eco,259,3,2,3,2,3,3,3,3,4,5,3,2,4,3,0,0.0,neutral or dissatisfied
85530,129503,Male,disloyal Customer,38,Business travel,Business,1846,3,3,3,1,4,3,4,4,3,4,4,4,4,4,0,0.0,neutral or dissatisfied
29847,42477,Female,Loyal Customer,8,Personal Travel,Eco,429,1,1,1,3,2,1,4,2,3,4,3,3,4,2,0,4.0,neutral or dissatisfied
62461,107631,Female,Loyal Customer,49,Personal Travel,Eco,423,2,3,2,4,1,3,3,4,4,2,2,4,4,3,49,33.0,neutral or dissatisfied
78722,69957,Female,Loyal Customer,10,Personal Travel,Eco,2174,2,3,2,3,4,2,4,4,4,3,3,2,4,4,0,4.0,neutral or dissatisfied
10548,41406,Male,disloyal Customer,20,Business travel,Eco,809,1,1,1,3,1,1,4,1,2,5,4,1,3,1,0,0.0,neutral or dissatisfied
28315,86090,Male,Loyal Customer,49,Business travel,Business,226,1,3,3,3,5,3,3,1,1,1,1,1,1,1,0,0.0,neutral or dissatisfied
11925,90271,Female,disloyal Customer,37,Business travel,Business,757,5,5,5,1,4,5,4,4,4,2,5,5,5,4,0,0.0,satisfied
43261,81394,Male,Loyal Customer,65,Personal Travel,Eco,748,0,4,0,1,3,0,3,3,3,2,5,4,5,3,5,0.0,satisfied
36393,95505,Male,Loyal Customer,32,Business travel,Eco Plus,148,2,5,5,5,2,2,2,2,3,2,4,4,3,2,0,0.0,neutral or dissatisfied
70601,125261,Female,Loyal Customer,67,Business travel,Business,1488,3,3,3,3,5,5,4,2,2,2,2,3,2,4,21,25.0,satisfied
100571,11508,Male,Loyal Customer,17,Personal Travel,Eco Plus,140,2,3,2,2,3,2,3,3,2,4,3,1,2,3,123,124.0,neutral or dissatisfied
83261,39277,Female,Loyal Customer,40,Business travel,Business,3367,1,3,3,3,3,2,3,2,2,2,1,1,2,3,0,12.0,neutral or dissatisfied
36864,109778,Male,Loyal Customer,42,Business travel,Business,3697,5,5,5,5,3,5,5,5,5,5,5,4,5,4,7,0.0,satisfied
3390,44985,Female,Loyal Customer,52,Business travel,Eco,222,3,2,2,2,5,4,2,3,3,3,3,5,3,2,0,0.0,satisfied
43234,13591,Male,Loyal Customer,47,Personal Travel,Eco,227,3,1,3,2,5,3,5,5,2,2,2,3,3,5,0,4.0,neutral or dissatisfied
80107,57249,Male,Loyal Customer,28,Business travel,Business,2789,3,3,3,3,3,3,3,3,5,2,5,3,5,3,0,0.0,satisfied
15631,122708,Male,Loyal Customer,10,Personal Travel,Eco,813,4,5,5,5,2,5,2,2,4,3,5,1,2,2,0,0.0,satisfied
92401,43101,Male,Loyal Customer,31,Personal Travel,Eco,391,3,5,3,1,1,3,1,1,5,4,4,5,5,1,0,0.0,neutral or dissatisfied
12561,92920,Female,Loyal Customer,41,Business travel,Business,2213,4,5,5,5,4,4,3,4,4,4,4,1,4,1,1,0.0,neutral or dissatisfied
22435,102757,Male,Loyal Customer,63,Personal Travel,Eco Plus,365,3,5,3,4,2,3,2,2,4,5,5,5,5,2,69,55.0,neutral or dissatisfied
89601,43984,Female,Loyal Customer,37,Business travel,Eco,397,5,2,2,2,5,5,5,5,2,4,1,4,4,5,5,14.0,satisfied
95552,43451,Male,Loyal Customer,27,Business travel,Business,3797,5,2,5,5,3,4,3,3,1,3,3,3,3,3,0,0.0,satisfied
84396,20818,Female,Loyal Customer,30,Business travel,Business,1647,5,5,3,5,5,5,5,5,4,5,1,2,5,5,97,91.0,satisfied
59644,30758,Female,Loyal Customer,53,Personal Travel,Eco Plus,977,3,5,3,3,5,4,5,5,5,3,5,4,5,5,0,0.0,neutral or dissatisfied
63056,120493,Male,Loyal Customer,33,Personal Travel,Eco,366,2,2,2,3,1,2,1,1,3,2,3,3,3,1,0,0.0,neutral or dissatisfied
30380,88624,Female,Loyal Customer,58,Personal Travel,Eco,646,4,3,4,3,4,3,3,2,2,4,2,1,2,3,0,2.0,neutral or dissatisfied
44916,91031,Male,Loyal Customer,34,Personal Travel,Eco,250,1,4,1,5,5,1,5,5,5,4,4,4,5,5,0,0.0,neutral or dissatisfied
15019,58516,Male,Loyal Customer,59,Personal Travel,Eco,719,1,4,1,5,2,1,5,2,5,3,5,3,4,2,16,30.0,neutral or dissatisfied
99687,86110,Female,Loyal Customer,46,Business travel,Business,1972,3,3,3,3,2,5,4,5,5,5,5,5,5,3,17,11.0,satisfied
75315,41367,Female,Loyal Customer,48,Business travel,Business,3583,4,4,2,4,4,1,2,2,2,2,2,5,2,2,0,27.0,satisfied
87458,20985,Female,Loyal Customer,66,Personal Travel,Eco,721,1,0,1,3,3,5,4,2,2,1,2,1,2,2,0,20.0,neutral or dissatisfied
42041,9133,Female,Loyal Customer,30,Business travel,Business,3267,3,3,3,3,4,4,4,4,3,4,4,4,3,4,327,326.0,satisfied
70360,92040,Male,Loyal Customer,40,Business travel,Business,1535,4,4,4,4,2,4,5,5,5,5,5,4,5,5,0,0.0,satisfied
81517,70793,Male,disloyal Customer,25,Business travel,Eco,328,1,4,2,3,5,2,5,5,5,4,3,2,5,5,0,4.0,neutral or dissatisfied
44295,49933,Female,Loyal Customer,48,Business travel,Business,3260,3,3,4,3,4,4,3,3,3,3,3,3,3,1,0,0.0,neutral or dissatisfied
91830,109233,Male,Loyal Customer,39,Personal Travel,Eco,793,3,4,3,3,2,3,2,2,4,5,4,5,5,2,17,6.0,neutral or dissatisfied
102947,37702,Female,Loyal Customer,47,Personal Travel,Eco,1080,3,4,3,2,4,5,5,4,4,3,4,4,4,3,3,6.0,neutral or dissatisfied
34278,120246,Male,Loyal Customer,33,Personal Travel,Eco,1303,4,5,4,1,5,4,5,5,4,3,4,3,4,5,0,0.0,neutral or dissatisfied
47789,19679,Male,disloyal Customer,38,Business travel,Eco,475,0,5,0,4,1,0,1,1,4,3,2,5,1,1,0,0.0,satisfied
35024,55074,Female,disloyal Customer,64,Business travel,Business,1379,4,3,3,3,1,4,1,1,3,5,4,5,5,1,3,0.0,satisfied
35447,114291,Female,Loyal Customer,19,Personal Travel,Eco,862,3,5,4,3,5,4,5,5,4,2,5,4,5,5,15,0.0,neutral or dissatisfied
88171,65768,Female,disloyal Customer,46,Business travel,Business,1061,3,3,3,3,5,3,5,5,3,2,4,3,4,5,0,5.0,satisfied
42902,111085,Male,Loyal Customer,67,Personal Travel,Eco,240,3,4,3,5,5,3,5,5,4,5,5,3,4,5,5,6.0,neutral or dissatisfied
39597,92732,Male,Loyal Customer,43,Business travel,Business,2369,1,1,1,1,2,5,5,4,4,4,4,4,4,3,0,5.0,satisfied
85083,127962,Female,Loyal Customer,47,Personal Travel,Eco,1999,3,4,3,4,5,3,4,1,1,3,1,5,1,3,0,15.0,neutral or dissatisfied
60167,127743,Female,Loyal Customer,54,Business travel,Business,601,3,2,2,2,2,3,4,3,3,3,3,3,3,2,18,21.0,neutral or dissatisfied
24537,32282,Female,Loyal Customer,34,Business travel,Business,102,5,5,5,5,2,3,5,5,5,5,3,2,5,5,0,4.0,satisfied
56657,94887,Male,Loyal Customer,29,Business travel,Business,562,1,1,3,3,1,1,1,1,2,5,4,2,3,1,6,8.0,neutral or dissatisfied
102131,21386,Female,Loyal Customer,46,Personal Travel,Business,331,3,0,3,3,2,3,1,4,4,3,2,3,4,3,0,0.0,neutral or dissatisfied
25986,67991,Male,Loyal Customer,70,Personal Travel,Eco Plus,1205,1,4,1,4,1,1,1,1,2,4,3,1,3,1,0,0.0,neutral or dissatisfied
63094,14903,Male,Loyal Customer,46,Personal Travel,Eco,343,2,4,2,2,3,2,3,3,4,2,4,5,4,3,0,8.0,neutral or dissatisfied
82593,45329,Male,disloyal Customer,39,Business travel,Business,222,1,1,1,1,2,1,2,2,5,2,2,1,2,2,0,0.0,neutral or dissatisfied
43853,44182,Male,Loyal Customer,57,Business travel,Eco,157,4,2,2,2,5,4,5,5,3,2,3,3,2,5,0,0.0,satisfied
60442,93136,Male,disloyal Customer,21,Business travel,Business,1066,3,1,4,3,1,4,1,1,4,5,2,1,3,1,28,16.0,neutral or dissatisfied
9616,1236,Male,Loyal Customer,23,Personal Travel,Eco,158,1,5,1,3,4,1,4,4,3,2,2,3,1,4,0,0.0,neutral or dissatisfied
102520,102465,Female,Loyal Customer,63,Personal Travel,Eco,258,2,4,2,3,3,2,3,4,4,2,4,1,4,1,0,0.0,neutral or dissatisfied
85394,103319,Female,disloyal Customer,20,Business travel,Eco,1371,2,2,2,3,3,2,5,3,4,2,4,2,3,3,21,20.0,neutral or dissatisfied
11342,10079,Female,Loyal Customer,49,Business travel,Business,1851,2,2,2,2,5,4,4,4,4,4,4,4,4,5,0,0.0,satisfied
36185,56506,Male,disloyal Customer,21,Business travel,Business,1065,4,0,4,2,5,4,5,5,3,5,4,5,5,5,0,0.0,satisfied
50536,11301,Male,Loyal Customer,14,Personal Travel,Eco,312,4,4,4,2,2,4,3,2,3,5,5,4,4,2,7,4.0,neutral or dissatisfied
28756,32369,Male,Loyal Customer,59,Business travel,Business,2340,5,5,5,5,2,1,4,5,5,5,3,4,5,3,2,3.0,satisfied
96098,59002,Male,Loyal Customer,45,Business travel,Business,1846,3,3,3,3,4,3,4,5,5,5,5,4,5,3,0,0.0,satisfied
22282,24503,Female,Loyal Customer,7,Personal Travel,Eco,547,1,4,1,3,4,1,4,4,2,2,4,5,5,4,0,0.0,neutral or dissatisfied
50423,19827,Female,disloyal Customer,34,Business travel,Eco,632,1,0,1,4,5,1,3,5,4,4,2,5,1,5,9,2.0,neutral or dissatisfied
88077,84721,Male,Loyal Customer,55,Business travel,Business,3325,1,1,1,1,3,5,4,4,4,4,4,5,4,5,0,0.0,satisfied
31199,127995,Female,Loyal Customer,33,Business travel,Business,1488,2,1,4,1,3,1,2,2,2,2,2,2,2,3,0,6.0,neutral or dissatisfied
97736,6939,Female,Loyal Customer,45,Business travel,Business,588,4,4,4,4,2,4,5,5,5,4,5,4,5,3,0,0.0,satisfied
72569,28998,Male,Loyal Customer,40,Business travel,Business,1050,4,4,1,4,5,1,5,5,5,5,5,2,5,3,0,0.0,satisfied
84319,15123,Female,Loyal Customer,48,Business travel,Business,2734,2,2,2,2,5,3,1,4,4,5,4,1,4,3,0,0.0,satisfied
93752,41293,Female,Loyal Customer,19,Personal Travel,Eco,802,1,4,1,2,2,1,2,2,3,2,1,3,2,2,10,20.0,neutral or dissatisfied
3119,11444,Female,Loyal Customer,46,Business travel,Eco Plus,140,2,1,1,1,2,3,3,2,2,2,2,3,2,3,0,0.0,neutral or dissatisfied
15941,120751,Male,Loyal Customer,44,Business travel,Business,3859,3,3,3,3,5,4,4,3,3,2,3,5,3,5,0,2.0,satisfied
42474,70451,Male,Loyal Customer,59,Business travel,Business,2962,0,4,0,4,2,4,5,1,1,1,1,5,1,4,54,46.0,satisfied
64727,77333,Male,Loyal Customer,23,Business travel,Business,2257,2,2,2,2,4,4,4,4,4,3,4,3,4,4,0,0.0,satisfied
101327,18810,Male,Loyal Customer,27,Business travel,Business,2689,3,5,5,5,3,3,3,3,2,3,2,2,2,3,18,11.0,neutral or dissatisfied
81650,100453,Male,Loyal Customer,42,Business travel,Business,580,2,2,2,2,3,5,4,3,3,3,3,3,3,5,16,8.0,satisfied
58589,85312,Female,Loyal Customer,66,Personal Travel,Eco,689,4,4,4,3,4,5,5,5,5,4,5,3,5,3,3,0.0,neutral or dissatisfied
84367,86859,Male,Loyal Customer,56,Personal Travel,Eco,692,3,5,3,3,4,3,5,4,4,5,5,5,4,4,0,2.0,neutral or dissatisfied
72817,89128,Female,Loyal Customer,39,Business travel,Business,1892,5,5,5,5,3,3,4,5,5,5,5,3,5,4,1,0.0,satisfied
10893,35853,Female,Loyal Customer,60,Business travel,Eco,537,3,4,4,4,1,2,5,3,3,3,3,5,3,5,72,52.0,satisfied
58333,123641,Male,disloyal Customer,38,Business travel,Business,214,3,2,2,1,5,2,3,5,5,3,5,5,4,5,0,0.0,satisfied
4721,126241,Male,disloyal Customer,23,Business travel,Eco,590,3,4,3,3,3,3,3,3,1,1,4,3,4,3,2,19.0,neutral or dissatisfied
71575,45509,Female,Loyal Customer,23,Business travel,Business,2980,4,4,4,4,4,4,4,4,4,4,3,1,3,4,5,21.0,neutral or dissatisfied
84654,103719,Female,Loyal Customer,17,Personal Travel,Eco,251,2,5,2,5,3,2,3,3,3,4,5,5,4,3,0,0.0,neutral or dissatisfied
35896,119356,Male,Loyal Customer,19,Personal Travel,Eco Plus,214,2,0,2,3,3,2,3,3,5,5,4,4,5,3,0,2.0,neutral or dissatisfied
12090,12147,Male,Loyal Customer,53,Business travel,Eco,1075,4,5,5,5,3,4,3,3,3,2,2,3,5,3,14,0.0,satisfied
77838,49499,Male,disloyal Customer,22,Business travel,Eco,109,3,1,3,3,4,3,4,4,3,3,2,3,2,4,50,52.0,neutral or dissatisfied
26954,12084,Female,Loyal Customer,62,Personal Travel,Eco Plus,351,3,5,3,3,5,5,4,1,1,3,3,3,1,4,1,5.0,neutral or dissatisfied
12338,102066,Male,Loyal Customer,58,Personal Travel,Business,226,1,5,1,4,5,5,5,3,3,1,3,4,3,3,17,15.0,neutral or dissatisfied
65711,127444,Male,disloyal Customer,27,Business travel,Eco Plus,609,4,4,4,4,2,4,2,2,5,5,3,2,5,2,0,0.0,neutral or dissatisfied
94412,89331,Female,Loyal Customer,52,Business travel,Business,1587,2,2,2,2,3,3,4,4,4,4,4,4,4,5,0,0.0,satisfied
14668,94396,Female,disloyal Customer,32,Business travel,Business,239,3,3,3,5,4,3,4,4,4,4,4,3,4,4,0,0.0,neutral or dissatisfied
60849,32453,Male,Loyal Customer,36,Business travel,Business,3634,5,5,5,5,2,4,1,5,5,5,4,5,5,1,0,0.0,satisfied
102990,123710,Male,Loyal Customer,24,Personal Travel,Eco,214,4,0,4,2,3,4,3,3,4,2,5,1,1,3,0,0.0,neutral or dissatisfied
18271,64592,Male,Loyal Customer,45,Business travel,Business,3227,0,0,0,2,5,4,4,1,1,1,1,5,1,5,0,0.0,satisfied
69428,71094,Male,Loyal Customer,49,Business travel,Business,2002,5,5,5,5,3,5,5,4,4,4,4,4,4,3,0,0.0,satisfied
21791,98030,Female,Loyal Customer,67,Personal Travel,Eco,1014,2,4,2,3,2,3,4,3,3,2,3,2,3,1,0,0.0,neutral or dissatisfied
85062,34735,Male,disloyal Customer,37,Business travel,Eco,264,2,3,2,3,4,2,4,4,1,3,3,3,3,4,0,0.0,neutral or dissatisfied
67074,34376,Female,Loyal Customer,32,Personal Travel,Business,728,4,5,4,3,2,4,2,2,4,2,4,2,3,2,0,0.0,neutral or dissatisfied
66546,25460,Male,Loyal Customer,30,Business travel,Eco Plus,669,5,4,3,4,5,5,5,5,5,1,1,3,3,5,0,0.0,satisfied
76982,80105,Female,disloyal Customer,50,Business travel,Business,1198,2,2,2,2,1,2,1,1,3,4,4,4,5,1,5,0.0,satisfied
84488,41044,Female,Loyal Customer,22,Business travel,Business,3659,4,4,4,4,4,4,4,4,3,4,2,3,5,4,0,0.0,satisfied
49135,4054,Female,Loyal Customer,10,Personal Travel,Eco,483,1,0,1,2,3,1,5,3,4,5,5,5,4,3,24,2.0,neutral or dissatisfied
92800,75601,Male,Loyal Customer,8,Personal Travel,Eco,337,1,3,1,3,3,1,3,3,4,3,1,5,4,3,16,10.0,neutral or dissatisfied
87490,97089,Male,disloyal Customer,24,Business travel,Eco,1211,5,5,5,2,5,5,5,5,5,4,4,4,4,5,79,81.0,satisfied
87639,27497,Male,Loyal Customer,50,Business travel,Business,2592,1,5,5,5,2,4,4,1,1,1,1,2,1,3,12,16.0,neutral or dissatisfied
52907,105649,Male,Loyal Customer,47,Business travel,Business,919,2,2,2,2,5,4,4,4,4,4,4,3,4,4,6,12.0,satisfied
62731,48743,Male,Loyal Customer,42,Business travel,Business,421,5,5,2,5,2,5,4,3,3,3,3,3,3,4,0,0.0,satisfied
18869,78833,Female,Loyal Customer,55,Personal Travel,Eco,447,2,4,2,3,5,3,1,3,3,2,3,4,3,1,0,0.0,neutral or dissatisfied
78899,4843,Male,Loyal Customer,31,Business travel,Business,500,3,3,3,3,3,4,3,3,4,4,4,5,5,3,0,1.0,satisfied
42809,42996,Male,disloyal Customer,37,Business travel,Eco,192,2,5,2,3,3,2,3,3,1,5,1,5,1,3,65,62.0,neutral or dissatisfied
63411,108527,Female,Loyal Customer,42,Business travel,Eco,649,2,4,4,4,4,3,4,2,2,2,2,2,2,1,0,0.0,neutral or dissatisfied
15833,1326,Male,disloyal Customer,36,Business travel,Business,102,2,2,2,5,5,2,5,5,3,4,5,3,5,5,35,28.0,neutral or dissatisfied
13592,13454,Female,Loyal Customer,63,Personal Travel,Eco,475,4,3,4,3,5,3,4,2,2,4,4,1,2,2,0,0.0,neutral or dissatisfied
34211,67963,Male,Loyal Customer,42,Business travel,Business,1438,1,1,5,1,4,4,4,4,4,4,4,5,4,5,8,26.0,satisfied
65242,39961,Female,Loyal Customer,51,Business travel,Eco Plus,1086,4,5,5,5,2,4,3,3,3,4,3,4,3,3,0,0.0,satisfied
7969,62119,Female,disloyal Customer,42,Business travel,Business,1289,4,4,4,4,1,4,1,1,5,5,5,4,4,1,0,0.0,satisfied
67791,129099,Male,Loyal Customer,66,Personal Travel,Eco,2583,3,5,3,5,3,1,1,5,1,4,3,1,5,1,0,0.0,neutral or dissatisfied
11695,23916,Male,Loyal Customer,16,Personal Travel,Eco,589,3,5,3,4,4,3,4,4,3,5,4,3,5,4,19,12.0,neutral or dissatisfied
75443,125237,Male,Loyal Customer,29,Business travel,Eco,1149,2,1,1,1,2,2,2,2,1,3,4,2,3,2,0,0.0,neutral or dissatisfied
90572,20894,Female,disloyal Customer,30,Business travel,Eco,961,2,2,2,1,3,2,3,3,4,4,3,3,5,3,4,0.0,neutral or dissatisfied
98553,125127,Male,Loyal Customer,31,Personal Travel,Eco,361,3,4,3,4,3,3,3,3,3,2,5,4,5,3,1,32.0,neutral or dissatisfied
56213,8315,Female,Loyal Customer,37,Business travel,Eco Plus,294,2,4,4,4,2,2,2,2,4,4,3,2,3,2,0,0.0,neutral or dissatisfied
50467,110666,Female,Loyal Customer,44,Business travel,Business,829,3,3,3,3,2,5,4,4,4,4,4,4,4,5,1,0.0,satisfied
53660,78155,Male,Loyal Customer,53,Business travel,Business,192,5,5,5,5,4,4,4,5,5,5,4,5,5,4,0,0.0,satisfied
83243,108459,Male,Loyal Customer,13,Personal Travel,Eco,1444,2,0,2,1,2,1,1,4,5,5,5,1,5,1,188,198.0,neutral or dissatisfied
16302,70915,Female,Loyal Customer,51,Business travel,Business,2039,2,2,3,2,4,5,5,4,4,4,4,5,4,5,0,0.0,satisfied
74350,96302,Female,Loyal Customer,32,Business travel,Business,546,1,1,1,1,4,4,4,4,3,4,4,4,5,4,1,0.0,satisfied
69582,53595,Male,Loyal Customer,40,Business travel,Business,3801,3,3,3,3,5,5,5,1,3,5,4,5,4,5,0,0.0,satisfied
65621,106641,Female,Loyal Customer,70,Personal Travel,Eco Plus,306,2,4,2,4,2,4,5,4,4,2,4,3,4,3,1,0.0,neutral or dissatisfied
54706,57398,Male,Loyal Customer,48,Business travel,Business,472,3,3,3,3,3,4,5,5,5,5,5,3,5,3,0,0.0,satisfied
13034,1271,Male,Loyal Customer,8,Personal Travel,Eco,282,4,4,4,3,2,4,3,2,5,4,4,4,5,2,5,14.0,neutral or dissatisfied
20165,56600,Male,Loyal Customer,54,Business travel,Business,3706,4,4,4,4,3,4,4,3,3,4,3,3,3,5,0,0.0,satisfied
53956,27292,Male,Loyal Customer,43,Business travel,Eco,1050,5,2,2,2,5,5,5,5,2,4,5,2,5,5,0,0.0,satisfied
30052,42507,Female,disloyal Customer,8,Business travel,Business,541,2,2,2,3,4,2,4,4,3,4,4,1,4,4,0,9.0,neutral or dissatisfied
56873,55155,Female,Loyal Customer,15,Personal Travel,Eco,1635,3,5,3,4,5,3,5,5,3,3,5,5,5,5,7,0.0,neutral or dissatisfied
53575,107821,Male,disloyal Customer,19,Business travel,Business,349,2,2,2,4,3,2,3,3,1,5,3,1,4,3,0,0.0,neutral or dissatisfied
53352,95225,Female,Loyal Customer,24,Personal Travel,Eco,248,1,5,0,4,2,0,2,2,3,3,5,3,4,2,1,0.0,neutral or dissatisfied
42422,117654,Female,Loyal Customer,52,Business travel,Business,3660,3,1,1,1,1,3,3,3,3,3,3,1,3,1,111,96.0,neutral or dissatisfied
54616,1464,Female,Loyal Customer,19,Personal Travel,Eco,772,4,1,4,3,3,4,3,3,2,1,3,3,2,3,0,0.0,satisfied
56516,72774,Male,disloyal Customer,22,Business travel,Business,1045,5,4,5,5,5,5,5,5,4,3,5,5,5,5,17,9.0,satisfied
21917,90109,Male,disloyal Customer,24,Business travel,Eco,1127,2,2,2,3,1,2,1,1,1,2,3,3,3,1,0,0.0,neutral or dissatisfied
53724,2411,Female,Loyal Customer,39,Business travel,Business,1504,5,5,3,5,3,2,1,5,5,4,5,5,5,2,0,0.0,satisfied
91993,57955,Female,Loyal Customer,33,Personal Travel,Eco,1062,4,5,4,4,4,2,2,3,5,4,4,2,4,2,175,165.0,neutral or dissatisfied
70281,117780,Female,Loyal Customer,51,Business travel,Business,1912,5,5,5,5,3,4,5,3,3,4,3,3,3,4,31,11.0,satisfied
71949,11152,Male,Loyal Customer,36,Personal Travel,Eco,482,2,2,2,4,2,2,2,2,3,1,4,2,3,2,58,47.0,neutral or dissatisfied
29828,101875,Male,Loyal Customer,34,Personal Travel,Eco,1747,4,1,4,3,1,4,1,1,4,2,4,4,3,1,0,0.0,neutral or dissatisfied
54033,31891,Male,Loyal Customer,22,Personal Travel,Eco,2762,3,0,3,3,5,3,5,5,5,3,4,1,2,5,27,0.0,neutral or dissatisfied
45159,82085,Female,Loyal Customer,54,Business travel,Business,1276,3,5,5,5,3,3,3,3,3,3,3,4,3,1,16,31.0,neutral or dissatisfied
25827,46532,Female,Loyal Customer,47,Business travel,Eco,125,3,1,1,1,1,3,1,3,3,3,3,3,3,5,26,35.0,satisfied
103416,103226,Male,Loyal Customer,46,Personal Travel,Eco,462,2,3,2,2,3,2,3,3,2,5,2,3,2,3,2,1.0,neutral or dissatisfied
94753,55223,Female,Loyal Customer,54,Business travel,Business,3724,3,3,3,3,4,5,5,3,3,4,3,4,3,3,5,9.0,satisfied
78959,68513,Male,Loyal Customer,37,Personal Travel,Eco Plus,1303,3,4,3,3,4,3,4,4,4,3,3,3,4,4,0,0.0,neutral or dissatisfied
66601,120231,Male,Loyal Customer,38,Business travel,Business,3634,3,5,3,5,3,3,3,3,3,3,3,3,3,1,0,0.0,neutral or dissatisfied
85670,109760,Male,Loyal Customer,34,Personal Travel,Eco Plus,587,3,5,3,3,5,3,4,5,3,2,4,3,5,5,0,0.0,neutral or dissatisfied
21344,11857,Female,Loyal Customer,37,Business travel,Business,1042,3,3,3,3,5,5,5,4,2,5,5,5,5,5,136,120.0,satisfied
31483,72655,Male,Loyal Customer,15,Personal Travel,Eco,918,3,5,3,4,5,3,5,5,5,5,5,3,5,5,13,12.0,neutral or dissatisfied
595,37667,Female,Loyal Customer,66,Personal Travel,Eco,1097,4,3,4,3,4,4,5,3,3,4,3,5,3,2,0,0.0,neutral or dissatisfied
99680,9409,Female,Loyal Customer,36,Business travel,Eco,1136,2,5,2,5,2,2,2,2,1,2,3,2,3,2,40,28.0,neutral or dissatisfied
45649,8053,Male,disloyal Customer,25,Business travel,Business,125,1,4,1,4,3,1,3,3,4,4,5,3,5,3,6,8.0,neutral or dissatisfied
56428,68050,Female,Loyal Customer,56,Business travel,Business,813,4,2,4,4,2,4,4,5,5,4,5,5,5,5,81,70.0,satisfied
39496,22281,Female,Loyal Customer,31,Business travel,Business,238,4,4,4,4,4,4,4,4,3,1,3,3,4,4,0,0.0,satisfied
33285,58107,Male,Loyal Customer,64,Personal Travel,Eco,589,3,4,4,4,4,4,4,4,4,4,4,3,4,4,9,10.0,neutral or dissatisfied
12911,56932,Male,Loyal Customer,26,Business travel,Business,2425,4,4,4,4,5,4,4,5,2,4,5,4,4,4,0,0.0,satisfied
43317,118666,Male,Loyal Customer,45,Business travel,Business,3335,4,2,4,4,3,4,3,4,4,4,4,1,4,4,6,0.0,satisfied
89541,72423,Female,Loyal Customer,59,Business travel,Business,1910,1,1,1,1,4,5,5,5,5,5,5,4,5,3,0,0.0,satisfied
79401,74279,Female,Loyal Customer,50,Business travel,Business,2311,5,5,5,5,2,5,4,4,4,4,4,3,4,4,0,0.0,satisfied
66807,101732,Female,Loyal Customer,44,Personal Travel,Eco,1216,1,3,1,3,1,2,3,5,5,1,5,1,5,1,23,0.0,neutral or dissatisfied
97344,45973,Female,Loyal Customer,17,Personal Travel,Eco,872,2,1,1,3,4,1,4,4,3,5,2,2,3,4,71,73.0,neutral or dissatisfied
12794,36313,Male,Loyal Customer,33,Business travel,Business,2112,3,3,3,3,5,5,4,5,1,1,4,2,3,5,0,0.0,satisfied
41533,8934,Female,Loyal Customer,70,Business travel,Business,2478,3,3,3,3,5,4,5,5,5,4,5,3,5,5,0,7.0,satisfied
47498,28694,Female,Loyal Customer,23,Business travel,Business,2182,5,5,5,5,5,5,5,5,1,3,4,5,3,5,0,2.0,satisfied
38069,18043,Male,Loyal Customer,29,Business travel,Business,488,4,2,2,2,4,4,4,4,4,4,1,2,1,4,118,94.0,neutral or dissatisfied
89086,96862,Male,Loyal Customer,62,Business travel,Eco,557,4,5,5,5,5,4,5,5,1,5,3,5,3,5,19,17.0,satisfied
76685,6866,Female,disloyal Customer,39,Business travel,Business,622,2,2,2,2,4,2,4,4,4,3,3,2,2,4,47,29.0,neutral or dissatisfied
33349,28685,Female,Loyal Customer,23,Personal Travel,Eco,2777,1,1,1,4,1,5,5,2,3,4,4,5,4,5,96,87.0,neutral or dissatisfied
102809,93431,Female,Loyal Customer,25,Business travel,Business,1869,4,1,1,1,4,4,4,4,3,1,4,4,3,4,0,0.0,neutral or dissatisfied
2829,95358,Female,Loyal Customer,19,Personal Travel,Eco,496,4,4,4,3,5,4,1,5,4,3,4,4,4,5,0,0.0,neutral or dissatisfied
81601,94170,Female,Loyal Customer,59,Business travel,Business,3187,2,1,2,2,3,5,5,5,5,5,5,3,5,5,3,0.0,satisfied
55585,124791,Male,Loyal Customer,39,Business travel,Business,280,4,4,4,4,2,5,4,4,4,4,4,3,4,4,87,90.0,satisfied
66595,126663,Female,Loyal Customer,55,Business travel,Business,602,3,3,4,3,2,4,4,4,4,4,4,5,4,5,0,0.0,satisfied
96842,1811,Male,Loyal Customer,21,Business travel,Business,3784,2,4,4,4,2,2,2,2,1,1,4,2,4,2,0,0.0,neutral or dissatisfied
62392,123110,Male,disloyal Customer,30,Business travel,Eco,631,2,3,3,3,5,3,5,5,4,5,4,1,4,5,15,0.0,neutral or dissatisfied
14575,68127,Male,Loyal Customer,34,Personal Travel,Eco,868,3,3,3,2,1,3,1,1,3,2,3,2,2,1,0,0.0,neutral or dissatisfied
97103,69021,Female,disloyal Customer,22,Business travel,Eco,1389,2,2,2,2,1,2,1,1,4,3,5,4,4,1,0,0.0,neutral or dissatisfied
23448,39704,Female,Loyal Customer,37,Business travel,Eco,162,5,4,4,4,5,5,5,5,5,5,4,2,5,5,0,8.0,satisfied
